loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies
12625, 36 months,15.31,439.57,C,C5,7 years,MORTGAGE,80000.0,Verified,Mar-2016,Charged Off,debt_consolidation,17.59,May-1999,10.0,0.0,3882,16.3,23.0,w,Individual,0.0,0.0
7200, 36 months,12.69,241.53,C,C2,10+ years,MORTGAGE,95000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,7.01,Aug-2005,11.0,0.0,9513,48.8,17.0,w,Individual,1.0,0.0
5000, 36 months,11.99,166.05,C,C1,3 years,MORTGAGE,15800.0,Verified,Dec-2015,Fully Paid,credit_card,29.25,Jun-2005,7.0,0.0,13649,52.5,9.0,w,Individual,0.0,0.0
20000, 36 months,7.26,619.93,A,A4,2 years,MORTGAGE,90000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,19.26,Mar-1981,24.0,0.0,31178,33.5,53.0,w,Individual,2.0,0.0
19075, 60 months,22.4,531.18,E,E3,10+ years,OWN,51000.0,Verified,Feb-2014,Fully Paid,home_improvement,25.25,Mar-1994,9.0,2.0,3760,27.0,44.0,f,Individual,3.0,1.0
7150, 36 months,20.2,266.45,E,E3,8 years,MORTGAGE,30000.0,Verified,Oct-2014,Charged Off,home_improvement,11.0,Oct-2010,7.0,0.0,7934,69.6,8.0,f,Individual,0.0,0.0
9600, 36 months,15.05,333.03,C,C4,,MORTGAGE,79000.0,Verified,Aug-2017,Charged Off,medical,18.23,Nov-1988,7.0,0.0,13355,66.8,15.0,w,Individual,3.0,0.0
10000, 36 months,6.49,306.45,A,A2,6 years,MORTGAGE,55000.0,Not Verified,May-2016,Fully Paid,debt_consolidation,16.82,Oct-2005,9.0,0.0,8497,72.0,13.0,w,Individual,2.0,0.0
20000, 36 months,6.49,612.89,A,A2,< 1 year,RENT,150000.0,Source Verified,Nov-2014,Fully Paid,debt_consolidation,16.14,Apr-1997,22.0,0.0,14435,56.2,50.0,w,Individual,5.0,0.0
29850, 36 months,13.98,1019.92,C,C3,10+ years,MORTGAGE,114000.0,Not Verified,May-2014,Fully Paid,debt_consolidation,32.09,Aug-1993,18.0,0.0,48393,54.4,37.0,w,Individual,7.0,0.0
13200, 36 months,18.25,478.87,D,D3,< 1 year,RENT,30000.0,Not Verified,Apr-2016,Fully Paid,small_business,5.93,Sep-2006,9.0,0.0,4939,9.5,14.0,w,Individual,0.0,0.0
35000, 60 months,22.99,986.47,F,F1,10+ years,MORTGAGE,105000.0,Verified,Feb-2015,Fully Paid,debt_consolidation,26.87,Feb-2006,11.0,0.0,16925,99.5,21.0,f,Individual,1.0,0.0
28000, 60 months,20.75,753.57,E,E2,5 years,OWN,120000.0,Source Verified,Mar-2016,Charged Off,debt_consolidation,5.21,Nov-1994,10.0,2.0,7081,26.9,19.0,w,Individual,1.0,1.0
4800, 36 months,15.61,167.84,D,D1,1 year,MORTGAGE,50000.0,Not Verified,Jun-2014,Fully Paid,debt_consolidation,16.73,Jan-1987,9.0,0.0,13977,20.2,15.0,w,Individual,3.0,0.0
15000, 36 months,13.11,506.21,B,B4,10+ years,RENT,61000.0,Not Verified,Feb-2013,Charged Off,debt_consolidation,26.21,Mar-1994,11.0,0.0,30041,65.3,32.0,w,Individual,0.0,0.0
10000, 36 months,9.49,320.29,B,B2,10+ years,MORTGAGE,45000.0,Not Verified,Dec-2014,Fully Paid,debt_consolidation,11.39,Feb-1990,12.0,0.0,10436,68.7,27.0,f,Individual,4.0,0.0
10000, 36 months,12.61,335.07,C,C2,10+ years,RENT,70800.0,Source Verified,Nov-2010,Fully Paid,debt_consolidation,3.56,Jun-1995,5.0,0.0,7878,71.6,20.0,f,Individual,,0.0
7000, 36 months,9.99,225.84,B,B3,< 1 year,RENT,60000.0,Source Verified,Apr-2015,Fully Paid,credit_card,16.72,Jul-2001,17.0,0.0,6982,59.7,20.0,w,Individual,0.0,0.0
12000, 36 months,10.49,389.98,B,B2,3 years,RENT,50000.0,Not Verified,Apr-2017,Fully Paid,credit_card,17.02,Apr-2004,13.0,0.0,9120,25.1,15.0,f,Individual,0.0,0.0
39200, 36 months,7.96,1227.67,A,A5,10+ years,RENT,52000.0,Verified,Apr-2018,Fully Paid,debt_consolidation,19.46,Nov-2010,9.0,0.0,6408,14.4,36.0,w,Individual,0.0,0.0
10000, 36 months,9.17,318.79,B,B1,1 year,RENT,160000.0,Source Verified,Aug-2014,Fully Paid,other,14.69,Aug-1997,12.0,0.0,21832,48.3,24.0,f,Individual,3.0,0.0
19200, 60 months,22.2,532.47,E,E4,< 1 year,MORTGAGE,138000.0,Source Verified,Jul-2013,Fully Paid,credit_card,8.91,Oct-2001,19.0,0.0,7052,78.4,28.0,f,Individual,1.0,0.0
11200, 60 months,16.55,275.65,D,D2,9 years,MORTGAGE,98000.0,Not Verified,May-2015,Charged Off,debt_consolidation,9.37,Jan-2003,13.0,2.0,3583,31.2,32.0,w,Individual,4.0,1.0
12000, 60 months,13.99,279.16,C,C4,2 years,RENT,59000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,15.93,Jul-2001,8.0,1.0,14298,62.2,12.0,f,Individual,0.0,1.0
8400, 36 months,14.08,287.42,C,C3,2 years,MORTGAGE,60000.0,Source Verified,Sep-2017,Fully Paid,debt_consolidation,18.28,Aug-2005,8.0,1.0,19832,87.8,14.0,f,Individual,2.0,1.0
25500, 36 months,12.59,854.17,C,C2,8 years,RENT,65000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,10.14,Dec-2004,5.0,0.0,9018,61.8,14.0,w,Individual,0.0,0.0
16000, 36 months,6.99,493.97,A,A2,10+ years,OWN,65000.0,Source Verified,Nov-2016,Fully Paid,credit_card,3.9,Oct-1995,11.0,0.0,5774,13.5,23.0,w,Individual,3.0,0.0
17600, 36 months,15.61,615.39,D,D1,2 years,RENT,40000.0,Verified,Mar-2015,Fully Paid,debt_consolidation,30.09,Sep-1985,10.0,0.0,31279,70.4,25.0,f,Individual,3.0,0.0
20000, 36 months,11.47,659.24,B,B5,10+ years,OWN,68000.0,Verified,Mar-2016,Fully Paid,debt_consolidation,26.17,Aug-2005,9.0,0.0,8644,71.4,48.0,w,Individual,0.0,0.0
6000, 36 months,18.25,217.67,D,D2,< 1 year,RENT,30000.0,Not Verified,Aug-2013,Fully Paid,credit_card,21.96,May-2003,5.0,0.0,7011,61.5,10.0,f,Individual,0.0,0.0
8575, 36 months,15.31,298.56,C,C2,5 years,RENT,25000.0,Not Verified,Apr-2013,Fully Paid,credit_card,25.63,Nov-2005,18.0,0.0,10658,65.4,30.0,f,Individual,0.0,0.0
18000, 36 months,14.3,617.83,C,C1,10+ years,MORTGAGE,105675.0,Source Verified,Sep-2013,Fully Paid,debt_consolidation,16.14,Jul-1992,14.0,0.0,112177,68.7,23.0,w,Individual,3.0,0.0
5050, 36 months,8.18,158.67,B,B1,5 years,MORTGAGE,55000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,29.22,Apr-1997,16.0,0.0,76822,12.7,28.0,w,Individual,2.0,0.0
18000, 36 months,6.99,555.71,A,A3,10+ years,MORTGAGE,115000.0,Not Verified,Dec-2014,Fully Paid,debt_consolidation,18.36,Sep-1989,11.0,0.0,12166,29.3,25.0,f,Individual,2.0,0.0
10000, 36 months,9.17,318.79,B,B1,,MORTGAGE,63000.0,Verified,Aug-2014,Fully Paid,debt_consolidation,15.58,Dec-1986,20.0,0.0,3785,12.2,33.0,w,Individual,1.0,0.0
30000, 60 months,24.08,864.44,F,F2,10+ years,MORTGAGE,80000.0,Verified,Jun-2014,Fully Paid,home_improvement,18.35,Sep-1997,8.0,0.0,12230,88.0,25.0,w,Individual,2.0,0.0
6025, 36 months,14.08,206.16,C,C3,4 years,RENT,52000.0,Source Verified,Sep-2017,Fully Paid,credit_card,21.65,Aug-2009,14.0,0.0,5031,20.3,19.0,w,Individual,0.0,0.0
9000, 36 months,11.53,296.92,B,B5,10+ years,MORTGAGE,45000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,14.4,Dec-1956,7.0,0.0,10989,63.9,35.0,f,Individual,4.0,0.0
4800, 36 months,7.9,150.2,A,A4,2 years,RENT,65000.0,Not Verified,May-2012,Fully Paid,debt_consolidation,19.05,Nov-2005,8.0,0.0,5847,58.5,34.0,f,Individual,0.0,0.0
17050, 60 months,23.99,490.4,F,F2,< 1 year,MORTGAGE,65000.0,Verified,Apr-2015,Fully Paid,debt_consolidation,22.97,Sep-1998,24.0,1.0,19981,81.0,43.0,f,Individual,1.0,1.0
15000, 36 months,13.11,506.21,B,B4,6 years,RENT,45000.0,Not Verified,Oct-2012,Fully Paid,other,20.02,Jan-2000,10.0,0.0,6590,55.4,15.0,f,Individual,0.0,0.0
6000, 36 months,16.29,211.81,C,C4,5 years,OWN,39000.0,Verified,May-2013,Fully Paid,debt_consolidation,11.63,Feb-2001,11.0,0.0,10885,78.9,33.0,f,Individual,1.0,0.0
30000, 36 months,7.99,939.96,A,A5,10+ years,MORTGAGE,110000.0,Verified,Jan-2017,Fully Paid,debt_consolidation,15.15,Jun-2002,18.0,0.0,31511,39.6,39.0,w,Individual,5.0,0.0
11000, 36 months,26.24,444.61,E,E5,2 years,OWN,98250.0,Verified,Apr-2017,Fully Paid,credit_card,3.84,Feb-2003,30.0,1.0,5741,7.1,56.0,f,Individual,3.0,1.0
25300, 60 months,15.61,610.02,C,C5,< 1 year,RENT,65000.0,Source Verified,May-2014,Fully Paid,debt_consolidation,14.81,May-2005,9.0,0.0,14298,46.6,12.0,w,Individual,0.0,0.0
21000, 36 months,12.12,698.71,B,B3,10+ years,MORTGAGE,95000.0,Not Verified,Aug-2012,Fully Paid,credit_card,17.76,Feb-1992,16.0,0.0,22814,42.2,41.0,f,Individual,10.0,0.0
16000, 36 months,16.99,570.37,D,D1,4 years,RENT,50000.0,Source Verified,May-2017,Charged Off,debt_consolidation,8.91,Nov-2002,4.0,1.0,12125,75.8,6.0,f,Individual,0.0,0.0
4850, 36 months,17.57,174.3,D,D4,2 years,RENT,75000.0,Not Verified,Jul-2014,Fully Paid,debt_consolidation,12.1,May-1994,7.0,4.0,2244,39.4,23.0,f,Individual,1.0,2.0
16025, 60 months,15.05,381.66,C,C4,,OWN,76267.0,Not Verified,May-2017,Fully Paid,debt_consolidation,11.86,Dec-2001,18.0,0.0,2159,3.1,26.0,w,Individual,0.0,0.0
3000, 36 months,7.74,93.66,A,A3,3 years,MORTGAGE,84996.0,Not Verified,Oct-2009,Fully Paid,other,11.38,Jul-1997,9.0,0.0,265,3.3,23.0,f,Individual,,0.0
24000, 60 months,25.11,705.99,F,F1,6 years,MORTGAGE,85000.0,Verified,Jun-2016,Charged Off,debt_consolidation,35.89,Apr-2006,16.0,0.0,9813,34.3,36.0,w,Individual,3.0,0.0
5000, 36 months,13.67,170.09,C,C4,2 years,RENT,24000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,12.53,Aug-2005,4.0,0.0,301,12.5,12.0,w,Individual,0.0,0.0
18350, 36 months,12.39,612.91,C,C1,10+ years,RENT,86067.0,Not Verified,Jan-2015,Fully Paid,credit_card,13.09,Mar-1996,13.0,0.0,16595,34.9,24.0,f,Individual,0.0,0.0
8000, 36 months,9.8,257.39,B,B3,3 years,RENT,57750.0,Verified,Jan-2016,Fully Paid,small_business,22.86,Aug-2006,11.0,0.0,5980,35.8,26.0,f,Individual,0.0,0.0
5200, 36 months,9.44,166.43,B,B1,,MORTGAGE,48804.0,Verified,Aug-2017,Fully Paid,credit_card,16.28,Feb-1974,15.0,0.0,5659,15.9,31.0,w,Individual,4.0,0.0
20000, 36 months,9.49,640.57,B,B2,< 1 year,RENT,52000.0,Verified,Sep-2016,Fully Paid,debt_consolidation,20.82,Apr-2003,9.0,0.0,1698,4.8,21.0,w,Joint App,0.0,0.0
35000, 60 months,14.46,822.76,C,C4,10+ years,MORTGAGE,105000.0,Verified,Feb-2016,Fully Paid,credit_card,22.13,Sep-1999,19.0,0.0,32389,34.9,44.0,w,Individual,3.0,0.0
15000, 36 months,18.25,544.17,D,D3,< 1 year,OWN,55000.0,Source Verified,Feb-2014,Fully Paid,debt_consolidation,32.73,Aug-2007,23.0,0.0,13845,66.6,29.0,w,Individual,0.0,0.0
24000, 60 months,14.49,564.56,C,C4,5 years,MORTGAGE,45000.0,Verified,Oct-2016,Fully Paid,credit_card,35.52,Feb-2001,10.0,0.0,36203,60.0,17.0,w,Joint App,2.0,0.0
35000, 60 months,13.98,814.03,C,C3,8 years,MORTGAGE,197000.0,Verified,Oct-2014,Fully Paid,home_improvement,16.0,Jan-2001,13.0,0.0,5355,38.5,24.0,f,Individual,2.0,0.0
14000, 36 months,11.49,461.6,B,B5,2 years,RENT,66000.0,Not Verified,Mar-2017,Fully Paid,debt_consolidation,11.91,Oct-1998,9.0,0.0,6487,25.4,23.0,f,Individual,0.0,0.0
7200, 36 months,6.49,220.65,A,A2,10+ years,MORTGAGE,60000.0,Not Verified,Dec-2015,Fully Paid,credit_card,20.68,Sep-2002,3.0,0.0,4727,67.5,22.0,w,Individual,1.0,0.0
23350, 36 months,13.05,787.32,B,B5,2 years,MORTGAGE,65000.0,Verified,Aug-2013,Fully Paid,debt_consolidation,30.73,Sep-1999,10.0,0.0,41276,71.0,28.0,w,Individual,1.0,0.0
14000, 60 months,16.59,344.86,D,D1,8 years,MORTGAGE,52000.0,Source Verified,Apr-2014,Charged Off,credit_card,24.88,Oct-1998,12.0,1.0,14794,51.9,23.0,f,Individual,1.0,1.0
15000, 36 months,7.89,469.29,A,A5,10+ years,RENT,62000.0,Not Verified,Apr-2015,Fully Paid,debt_consolidation,3.39,Jun-1985,4.0,0.0,7992,46.7,15.0,f,Individual,2.0,0.0
6400, 36 months,13.67,217.72,B,B5,10+ years,RENT,80000.0,Verified,Apr-2012,Fully Paid,debt_consolidation,16.83,Nov-2002,9.0,0.0,24240,75.0,23.0,f,Individual,0.0,0.0
25000, 60 months,17.09,622.53,D,D1,4 years,MORTGAGE,150000.0,Source Verified,Sep-2017,Fully Paid,credit_card,9.3,May-2006,20.0,0.0,20866,59.0,24.0,w,Individual,1.0,0.0
30000, 36 months,8.67,949.4,B,B1,4 years,RENT,200000.0,Verified,Nov-2014,Fully Paid,credit_card,13.19,May-1994,13.0,0.0,41882,82.0,36.0,f,Individual,6.0,0.0
15000, 36 months,12.85,504.33,B,B4,7 years,MORTGAGE,320000.0,Source Verified,Feb-2014,Fully Paid,debt_consolidation,15.2,Mar-2001,11.0,0.0,122350,98.3,39.0,f,Individual,7.0,0.0
10000, 36 months,12.62,335.12,C,C1,8 years,RENT,65000.0,Source Verified,Sep-2017,Charged Off,debt_consolidation,28.29,Jul-2006,17.0,2.0,16020,61.1,21.0,f,Individual,0.0,2.0
14000, 36 months,10.99,458.28,B,B2,6 years,RENT,44000.0,Source Verified,Apr-2014,Fully Paid,debt_consolidation,19.24,Apr-1984,10.0,0.0,3681,51.1,21.0,w,Individual,0.0,0.0
2400, 36 months,8.59,75.87,A,A5,2 years,MORTGAGE,20000.0,Not Verified,Sep-2016,Fully Paid,debt_consolidation,13.45,Nov-2003,10.0,0.0,1145,7.0,23.0,w,Individual,2.0,0.0
5000, 36 months,10.64,162.85,B,B4,10+ years,MORTGAGE,80000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,35.7,Jan-1999,14.0,3.0,27720,61.1,26.0,f,Individual,2.0,0.0
12800, 36 months,12.29,426.92,C,C1,10+ years,RENT,67600.0,Verified,Apr-2015,Charged Off,debt_consolidation,21.09,Dec-2006,20.0,1.0,11333,43.1,27.0,f,Individual,0.0,1.0
12000, 36 months,5.31,361.33,A,A1,5 years,MORTGAGE,100000.0,Source Verified,Jul-2018,Fully Paid,home_improvement,6.08,Aug-2003,7.0,0.0,512,1.1,13.0,w,Joint App,3.0,0.0
8000, 36 months,10.64,260.55,B,B2,3 years,RENT,25000.0,Not Verified,Aug-2013,Fully Paid,debt_consolidation,10.22,Oct-2001,12.0,0.0,4503,54.9,30.0,f,Individual,0.0,0.0
10000, 36 months,8.18,314.2,B,B1,< 1 year,RENT,100000.0,Not Verified,Jun-2015,Fully Paid,credit_card,14.17,Jun-2005,15.0,0.0,11916,21.8,33.0,w,Individual,0.0,0.0
19750, 36 months,15.61,690.56,D,D1,4 years,RENT,92000.0,Verified,Apr-2015,Fully Paid,debt_consolidation,10.85,Sep-1996,25.0,0.0,12172,47.0,30.0,f,Individual,0.0,0.0
8425, 36 months,17.86,304.0,D,D5,3 years,OWN,17000.0,Verified,Feb-2015,Fully Paid,credit_card,34.75,Feb-1996,23.0,1.0,11712,50.7,69.0,w,Individual,0.0,1.0
7000, 36 months,17.86,252.58,D,D5,,OWN,27000.0,Verified,Apr-2015,Fully Paid,debt_consolidation,32.93,Mar-1993,10.0,2.0,9051,76.1,27.0,w,Individual,3.0,1.0
34500, 36 months,25.29,1377.02,E,E5,5 years,RENT,110000.0,Verified,Jun-2016,Fully Paid,credit_card,24.58,Oct-1996,47.0,0.0,15242,14.1,67.0,f,Individual,1.0,0.0
5400, 36 months,7.89,168.95,A,A5,1 year,RENT,128000.0,Source Verified,May-2015,Fully Paid,other,13.77,Jul-2002,12.0,0.0,8937,30.2,25.0,w,Individual,3.0,0.0
35000, 36 months,14.07,1197.41,C,C3,1 year,RENT,70000.0,Source Verified,May-2018,Fully Paid,debt_consolidation,25.72,Apr-2004,17.0,0.0,36196,54.3,23.0,f,Individual,0.0,0.0
23000, 36 months,7.49,715.34,A,A4,1 year,RENT,65000.0,Source Verified,Jan-2015,Fully Paid,credit_card,15.45,Nov-1999,9.0,0.0,21939,82.8,25.0,w,Individual,0.0,0.0
35000, 60 months,18.24,893.35,D,D5,10+ years,MORTGAGE,100000.0,Verified,Oct-2014,Charged Off,home_improvement,9.13,Sep-1998,11.0,1.0,2389,39.2,48.0,w,Individual,11.0,0.0
15600, 60 months,15.61,376.14,D,D1,10+ years,MORTGAGE,61214.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,26.23,Sep-1994,7.0,0.0,15248,95.9,26.0,w,Individual,4.0,0.0
20000, 36 months,13.59,679.58,C,C2,10+ years,RENT,97000.0,Source Verified,May-2017,Charged Off,credit_card,19.36,Nov-2005,26.0,0.0,20105,32.4,37.0,w,Individual,0.0,0.0
20000, 36 months,12.12,665.44,B,B3,1 year,RENT,60000.0,Verified,Jan-2013,Fully Paid,debt_consolidation,21.66,Oct-2002,10.0,0.0,10841,27.4,28.0,f,Individual,0.0,0.0
1750, 36 months,6.54,53.67,A,A4,2 years,RENT,96000.0,Not Verified,Nov-2010,Fully Paid,credit_card,0.25,May-2000,7.0,0.0,0,0.0,38.0,f,Individual,,0.0
6000, 36 months,16.99,213.89,D,D3,10+ years,RENT,135000.0,Source Verified,Nov-2015,Fully Paid,other,18.82,Dec-1997,15.0,0.0,10116,32.4,50.0,w,Individual,4.0,0.0
16000, 60 months,14.49,376.37,C,C4,4 years,MORTGAGE,68000.0,Verified,Sep-2016,Fully Paid,debt_consolidation,15.64,Jan-2004,5.0,0.0,14439,70.1,21.0,w,Individual,3.0,0.0
4750, 36 months,22.99,183.85,F,F1,3 years,RENT,33000.0,Not Verified,Apr-2015,Fully Paid,other,21.96,Nov-2008,6.0,0.0,4444,60.9,9.0,w,Individual,0.0,0.0
20000, 36 months,13.98,683.36,C,C3,10+ years,MORTGAGE,95000.0,Source Verified,Oct-2014,Charged Off,debt_consolidation,26.11,Jul-2002,13.0,0.0,11973,57.3,21.0,f,Individual,1.0,0.0
24000, 36 months,17.09,856.75,D,D1,9 years,RENT,65000.0,Verified,Aug-2017,Fully Paid,other,8.29,Jan-2009,8.0,0.0,0,0.0,17.0,f,Individual,1.0,0.0
29000, 60 months,25.49,859.54,E,E4,9 years,RENT,79456.0,Source Verified,Dec-2016,Fully Paid,debt_consolidation,22.02,Oct-2002,11.0,0.0,34230,59.1,43.0,w,Individual,0.0,0.0
5075, 36 months,16.99,180.92,D,D3,< 1 year,RENT,17000.0,Not Verified,Oct-2015,Fully Paid,other,4.24,Jul-2008,3.0,0.0,333,8.8,4.0,w,Individual,0.0,0.0
20000, 36 months,10.99,654.68,B,B4,10+ years,MORTGAGE,58000.0,Source Verified,Jul-2015,Fully Paid,home_improvement,12.12,Dec-1998,6.0,0.0,6083,51.6,8.0,f,Individual,2.0,0.0
14550, 36 months,18.99,533.28,D,D3,3 years,RENT,50000.0,Source Verified,Nov-2016,Fully Paid,debt_consolidation,26.5,Sep-1997,8.0,1.0,7206,60.1,23.0,f,Individual,2.0,1.0
13000, 36 months,11.99,431.73,B,B3,2 years,RENT,55000.0,Not Verified,Dec-2013,Fully Paid,credit_card,16.54,Feb-2008,9.0,0.0,12819,68.9,13.0,f,Individual,0.0,0.0
28350, 60 months,24.74,827.8,E,E3,10+ years,MORTGAGE,76800.0,Not Verified,Oct-2016,Fully Paid,debt_consolidation,14.42,Mar-1999,7.0,0.0,18997,92.2,12.0,f,Individual,2.0,0.0
33000, 36 months,12.05,1096.87,C,C1,8 years,RENT,160000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,10.7,Apr-2008,9.0,0.0,16249,81.2,14.0,w,Individual,3.0,0.0
25000, 60 months,14.91,593.57,D,D2,3 years,MORTGAGE,94600.0,Verified,Mar-2011,Fully Paid,small_business,11.05,Mar-1999,10.0,0.0,22801,34.2,29.0,f,Individual,,0.0
2500, 36 months,12.79,83.99,C,C1,10+ years,MORTGAGE,52000.0,Source Verified,Aug-2016,Fully Paid,debt_consolidation,15.3,Nov-2005,10.0,1.0,3561,61.4,15.0,w,Individual,2.0,1.0
18375, 60 months,22.99,517.9,F,F2,9 years,RENT,79500.0,Source Verified,Sep-2015,Charged Off,home_improvement,15.7,Oct-1998,8.0,1.0,1304,16.1,24.0,f,Individual,3.0,1.0
28000, 60 months,13.99,651.37,C,C3,< 1 year,MORTGAGE,115000.0,Source Verified,Nov-2016,Fully Paid,debt_consolidation,7.33,Jun-1998,17.0,1.0,18654,41.7,26.0,w,Individual,3.0,1.0
28000, 60 months,22.45,780.52,E,E5,4 years,OWN,147000.0,Verified,Feb-2016,Fully Paid,other,0.2,Oct-2005,5.0,0.0,38,0.1,16.0,w,Individual,0.0,0.0
10000, 36 months,8.39,315.17,A,A5,7 years,RENT,60000.0,Not Verified,Jun-2014,Fully Paid,debt_consolidation,27.9,May-2003,13.0,0.0,10191,62.5,21.0,w,Individual,0.0,0.0
18000, 36 months,10.99,589.22,B,B4,10+ years,RENT,65000.0,Source Verified,Sep-2015,Fully Paid,debt_consolidation,23.52,Jan-2000,16.0,0.0,20366,66.6,24.0,w,Individual,1.0,0.0
15800, 36 months,8.59,499.43,A,A5,1 year,MORTGAGE,76000.0,Verified,Aug-2016,Fully Paid,major_purchase,12.84,Jan-1998,15.0,0.0,31587,54.4,56.0,f,Individual,6.0,0.0
12150, 60 months,12.69,274.53,C,C2,3 years,MORTGAGE,85000.0,Source Verified,Oct-2015,Charged Off,debt_consolidation,26.89,Jul-2002,23.0,0.0,444,1.0,40.0,w,Individual,2.0,0.0
5000, 36 months,13.05,168.6,B,B5,10+ years,MORTGAGE,64000.0,Verified,Jul-2013,Fully Paid,home_improvement,5.27,Apr-1992,5.0,1.0,9156,96.4,12.0,f,Individual,2.0,1.0
13000, 36 months,13.99,444.25,C,C1,10+ years,RENT,43000.0,Verified,Mar-2012,Fully Paid,debt_consolidation,23.97,Oct-2000,7.0,0.0,12722,97.1,26.0,f,Individual,,0.0
17000, 60 months,24.5,494.01,F,F3,8 years,MORTGAGE,44000.0,Verified,Jul-2013,Charged Off,debt_consolidation,22.01,Nov-1987,16.0,0.0,6031,27.8,26.0,f,Individual,1.0,0.0
9450, 36 months,17.27,338.19,D,D2,1 year,RENT,27000.0,Verified,Feb-2016,Charged Off,debt_consolidation,20.84,Apr-2000,3.0,0.0,15664,100.0,9.0,f,Individual,0.0,0.0
7200, 36 months,7.49,223.94,A,A4,10+ years,MORTGAGE,38000.0,Not Verified,Mar-2017,Fully Paid,home_improvement,15.32,Jun-2004,7.0,0.0,2494,25.2,11.0,w,Individual,2.0,0.0
11250, 36 months,13.35,380.96,C,C2,3 years,MORTGAGE,70000.0,Not Verified,Jul-2014,Fully Paid,debt_consolidation,27.86,Dec-1995,13.0,0.0,43474,91.9,24.0,w,Individual,2.0,0.0
12800, 36 months,6.89,394.59,A,A3,1 year,RENT,60000.0,Not Verified,Sep-2015,Fully Paid,credit_card,31.25,Jun-1995,26.0,0.0,25075,23.0,30.0,w,Individual,0.0,0.0
25000, 60 months,18.99,648.38,D,D4,10+ years,MORTGAGE,139500.0,Source Verified,Jun-2016,Fully Paid,medical,16.6,Aug-2005,17.0,0.0,1212,15.1,29.0,w,Individual,2.0,0.0
12000, 36 months,15.05,416.28,C,C4,< 1 year,RENT,64660.0,Verified,Feb-2018,Fully Paid,debt_consolidation,34.89,Dec-1999,10.0,0.0,18389,78.3,44.0,w,Individual,4.0,0.0
9800, 36 months,10.15,316.91,B,B2,10+ years,OWN,43000.0,Source Verified,Jun-2014,Charged Off,credit_card,18.42,Apr-1994,13.0,0.0,11301,24.5,20.0,f,Individual,0.0,0.0
30000, 60 months,21.99,828.4,F,F1,4 years,RENT,90000.0,Verified,Oct-2015,Charged Off,other,35.53,Oct-2006,10.0,0.0,5581,36.2,18.0,w,Individual,0.0,0.0
24000, 60 months,23.28,680.44,F,F2,3 years,MORTGAGE,120000.0,Source Verified,Jul-2013,Charged Off,home_improvement,7.79,Apr-1997,7.0,0.0,5797,37.6,20.0,w,Individual,0.0,0.0
12000, 60 months,15.41,288.07,D,D1,1 year,MORTGAGE,65000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,11.58,Aug-1995,13.0,2.0,8353,37.6,29.0,w,Individual,1.0,1.0
11200, 60 months,15.88,271.65,C,C4,3 years,MORTGAGE,52000.0,Verified,Aug-2013,Fully Paid,debt_consolidation,21.65,Sep-2003,12.0,0.0,11618,53.3,26.0,w,Individual,3.0,0.0
7000, 36 months,12.69,234.82,C,C2,10+ years,MORTGAGE,40000.0,Source Verified,Aug-2015,Fully Paid,credit_card,14.43,May-2002,13.0,0.0,5122,41.0,37.0,w,Individual,2.0,0.0
20000, 60 months,14.46,470.15,C,C4,10+ years,MORTGAGE,57000.0,Verified,Feb-2016,Fully Paid,credit_card,23.41,Feb-1990,14.0,0.0,16078,35.3,23.0,w,Individual,0.0,0.0
12000, 36 months,7.49,373.22,A,A4,10+ years,MORTGAGE,75000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,16.02,Sep-2000,36.0,1.0,5679,20.7,78.0,f,Individual,6.0,1.0
8000, 36 months,11.48,263.74,B,B5,3 years,RENT,45000.0,Source Verified,Jan-2016,Fully Paid,debt_consolidation,32.37,Jan-2011,13.0,0.0,12927,54.1,14.0,w,Individual,0.0,0.0
7000, 36 months,12.79,235.16,C,C1,< 1 year,RENT,64000.0,Source Verified,Sep-2016,Fully Paid,other,14.55,Mar-1993,7.0,0.0,8420,87.7,14.0,w,Individual,0.0,0.0
5800, 36 months,15.41,202.23,D,D1,10+ years,RENT,50200.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,26.3,Aug-1990,10.0,0.0,10905,73.7,37.0,w,Individual,0.0,0.0
23650, 60 months,8.18,481.58,B,B1,2 years,MORTGAGE,92500.0,Verified,Mar-2015,Fully Paid,debt_consolidation,17.76,Aug-1998,12.0,0.0,16832,35.2,29.0,w,Individual,1.0,0.0
