loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies
25000, 36 months,10.72,815.16,B,B2,10+ years,RENT,70000.0,Not Verified,Dec-2018,Fully Paid,credit_card,8.28,Oct-2009,8,1,3492,15.4,17,w,Individual,0,1
24000, 36 months,7.02,741.27,A,A2,1 year,RENT,100000.0,Not Verified,Dec-2018,Fully Paid,car,21.19,Oct-2004,9,0,11168,15.6,22,w,Individual,0,0
5000, 36 months,13.56,169.83,C,C1,2 years,RENT,55000.0,Not Verified,Dec-2018,Fully Paid,credit_card,12.96,Nov-2007,18,0,8506,19.2,34,w,Individual,0,0
16000, 60 months,16.14,390.29,C,C4,4 years,MORTGAGE,60000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,19.14,Nov-1988,8,0,34260,69.8,18,w,Individual,4,0
40000, 36 months,10.33,1296.9,B,B1,10+ years,MORTGAGE,190000.0,Source Verified,Dec-2018,Fully Paid,credit_card,14.34,Dec-2006,18,0,39573,48.4,46,w,Individual,5,0
5000, 36 months,16.14,176.14,C,C4,< 1 year,MORTGAGE,70000.0,Source Verified,Dec-2018,Fully Paid,other,23.73,Jan-2006,6,0,1217,48.7,30,f,Individual,3,0
6000, 36 months,19.92,222.74,D,D3,10+ years,OWN,108000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,8.53,Sep-2000,17,1,7553,35.6,38,w,Individual,1,1
40000, 36 months,7.02,1235.45,A,A2,10+ years,MORTGAGE,110000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,9.94,Dec-1996,13,0,21325,34.6,36,w,Individual,2,0
1500, 36 months,24.37,59.15,E,E2,< 1 year,RENT,28000.0,Not Verified,Dec-2018,Fully Paid,other,26.32,Apr-2004,5,0,14119,94.1,6,f,Individual,0,0
15000, 36 months,7.02,463.3,A,A2,< 1 year,MORTGAGE,50000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,4.13,May-2012,8,0,7194,12.7,14,w,Individual,1,0
25000, 36 months,8.19,785.61,A,A4,2 years,MORTGAGE,50000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,5.95,Aug-2006,8,0,12554,12.2,20,w,Individual,2,0
40000, 36 months,10.72,1304.26,B,B2,< 1 year,OWN,155000.0,Source Verified,Dec-2018,Fully Paid,credit_card,5.06,Nov-2012,7,0,25262,32.6,7,w,Individual,0,0
8000, 36 months,7.02,247.09,A,A2,10+ years,MORTGAGE,39000.0,Not Verified,Dec-2018,Fully Paid,major_purchase,0.77,Sep-2006,4,0,809,4.2,12,w,Individual,2,0
4000, 36 months,8.19,125.7,A,A4,5 years,OWN,36000.0,Verified,Dec-2018,Fully Paid,debt_consolidation,28.87,Aug-2014,5,0,880,7.2,13,w,Individual,3,0
40000, 36 months,7.56,1245.36,A,A3,8 years,RENT,320000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,12.21,Aug-1985,15,0,34668,19.6,32,w,Individual,1,0
7000, 36 months,20.89,263.34,D,D4,5 years,RENT,20000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,78.45,Dec-1999,3,0,1831,91.6,12,w,Joint App,0,0
32000, 36 months,13.56,1086.86,C,C1,10+ years,OWN,120000.0,Verified,Dec-2018,Fully Paid,debt_consolidation,24.31,Mar-2005,10,0,30855,3.6,27,w,Individual,2,0
1800, 36 months,13.56,61.14,C,C1,10+ years,MORTGAGE,54446.0,Not Verified,Dec-2018,Fully Paid,home_improvement,37.89,Mar-1991,8,0,7562,47.9,27,w,Individual,1,0
5000, 36 months,13.56,169.83,C,C1,10+ years,RENT,51000.0,Not Verified,Dec-2018,Fully Paid,vacation,28.19,May-2004,8,1,702,12.5,61,w,Individual,0,1
8000, 36 months,7.56,249.08,A,A3,< 1 year,OWN,28800.0,Verified,Dec-2018,Fully Paid,debt_consolidation,11.92,Mar-2014,8,0,4,0.0,13,w,Individual,0,0
4000, 36 months,18.94,146.51,D,D2,2 years,MORTGAGE,175000.0,Source Verified,Dec-2018,Fully Paid,credit_card,18.78,Jun-1990,14,0,68403,59.4,21,w,Individual,1,0
1000, 36 months,25.34,39.94,E,E3,10+ years,MORTGAGE,45996.0,Not Verified,Dec-2018,Fully Paid,other,6.97,Dec-2003,7,0,7720,72.1,17,w,Individual,3,0
10000, 36 months,13.56,339.65,C,C1,10+ years,MORTGAGE,60000.0,Verified,Dec-2018,Fully Paid,house,24.22,Jul-2009,5,1,14116,47.1,11,w,Individual,2,1
3600, 36 months,10.33,116.73,B,B1,8 years,RENT,46000.0,Verified,Dec-2018,Fully Paid,credit_card,41.79,Sep-2010,16,0,11148,34.0,26,w,Joint App,0,0
1000, 36 months,16.14,35.23,C,C4,< 1 year,MORTGAGE,39500.0,Source Verified,Dec-2018,Fully Paid,home_improvement,32.39,Jan-2009,7,0,5500,60.4,16,w,Individual,1,0
9600, 36 months,6.46,294.06,A,A1,6 years,MORTGAGE,60000.0,Source Verified,Dec-2018,Fully Paid,credit_card,11.68,Nov-1991,13,0,7571,11.3,20,w,Individual,1,0
6000, 36 months,8.19,188.55,A,A4,10+ years,RENT,405000.0,Source Verified,Dec-2018,Fully Paid,other,10.64,Aug-1997,14,0,5154,9.6,27,f,Individual,2,0
40000, 36 months,10.33,1296.9,B,B1,< 1 year,RENT,125000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,26.67,Jan-2007,25,0,34378,44.6,45,w,Individual,1,0
30000, 60 months,16.14,731.78,C,C4,3 years,RENT,60000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,21.14,Oct-2012,6,0,997,8.2,11,w,Individual,0,0
25000, 36 months,15.02,866.88,C,C3,9 years,MORTGAGE,139860.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,13.62,Jan-2001,15,0,49249,51.0,23,w,Individual,3,0
23000, 36 months,10.33,745.72,B,B1,10+ years,MORTGAGE,60000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,14.68,Oct-2005,21,0,10131,11.4,49,f,Joint App,2,0
7500, 36 months,17.97,271.04,D,D1,10+ years,MORTGAGE,21500.0,Verified,Dec-2018,Fully Paid,credit_card,22.37,Oct-1998,11,0,10500,31.4,20,w,Joint App,1,0
16000, 60 months,16.91,396.87,C,C5,2 years,RENT,50000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,22.78,Jul-2011,10,0,11233,91.3,12,w,Individual,0,0
20000, 36 months,17.97,722.75,D,D1,10+ years,RENT,55000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,29.09,Jun-2008,11,0,3633,13.8,36,w,Individual,0,0
40000, 60 months,18.94,1036.31,D,D2,5 years,MORTGAGE,120000.0,Verified,Dec-2018,Fully Paid,major_purchase,0.26,May-1999,4,0,2612,9.6,9,w,Individual,3,0
20000, 36 months,11.31,657.72,B,B3,1 year,RENT,89000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,15.47,Jan-2005,11,0,9183,15.1,17,w,Individual,0,0
18000, 60 months,10.33,385.38,B,B1,5 years,RENT,48000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,5.93,Jun-2009,11,0,214,0.9,16,w,Individual,0,0
40000, 60 months,10.72,864.13,B,B2,2 years,RENT,50000.0,Verified,Dec-2018,Fully Paid,home_improvement,0.84,Jul-1995,2,0,1322,12.5,36,w,Joint App,0,0
20000, 60 months,15.02,476.01,C,C3,< 1 year,MORTGAGE,70000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,16.6,Feb-2005,5,0,307523,73.3,24,w,Individual,1,0
26500, 60 months,27.27,813.47,E,E5,10+ years,MORTGAGE,70000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,18.46,Jan-1995,28,0,23668,96.6,38,w,Individual,2,0
20000, 36 months,10.33,648.45,B,B1,10+ years,MORTGAGE,52000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,18.44,Jan-2006,25,0,20154,43.5,28,w,Individual,1,0
24000, 60 months,27.27,736.73,E,E5,3 years,RENT,50000.0,Verified,Dec-2018,Fully Paid,debt_consolidation,1.9,Nov-2012,3,0,1909,33.5,3,w,Joint App,0,0
5000, 36 months,20.89,188.1,D,D4,10+ years,MORTGAGE,153000.0,Verified,Dec-2018,Fully Paid,house,15.07,Feb-2003,10,0,63822,76.1,19,w,Individual,6,0
21000, 60 months,8.19,427.72,A,A4,4 years,RENT,65000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,8.2,Feb-1995,10,0,20747,49.3,34,w,Individual,2,0
10000, 36 months,6.46,306.31,A,A1,10+ years,MORTGAGE,130000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,7.76,Jun-2004,13,0,34506,31.3,28,w,Joint App,5,0
1300, 36 months,10.72,42.39,B,B2,1 year,RENT,45000.0,Not Verified,Dec-2018,Fully Paid,other,12.93,Aug-2004,6,0,6906,69.1,20,w,Individual,0,0
11600, 36 months,11.31,381.48,B,B3,6 years,MORTGAGE,53000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,20.11,Apr-1995,9,1,11386,67.0,34,w,Individual,1,1
20000, 60 months,11.8,442.88,B,B4,10+ years,OWN,71000.0,Not Verified,Dec-2018,Fully Paid,credit_card,25.19,Mar-2004,20,0,15055,17.7,35,w,Individual,0,0
26500, 60 months,10.72,572.49,B,B2,10+ years,ANY,66000.0,Not Verified,Dec-2018,Fully Paid,home_improvement,20.14,Jun-1965,16,0,7911,12.7,25,w,Individual,0,0
35000, 36 months,12.98,1178.96,B,B5,< 1 year,OWN,150000.0,Not Verified,Dec-2018,Fully Paid,other,2.46,Aug-1998,7,1,2724,20.5,24,f,Individual,0,1
32500, 60 months,11.8,719.67,B,B4,10+ years,MORTGAGE,660000.0,Source Verified,Dec-2018,Fully Paid,other,3.66,Aug-1988,12,0,4640,12.2,27,w,Individual,0,0
28000, 60 months,12.98,636.8,B,B5,10+ years,MORTGAGE,118500.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,19.51,Aug-1990,12,0,8637,21.0,27,w,Individual,3,0
8425, 36 months,16.14,296.79,C,C4,10+ years,RENT,28000.0,Not Verified,Dec-2018,Fully Paid,credit_card,19.76,Oct-2012,7,0,1861,9.4,25,w,Individual,0,0
1000, 36 months,6.46,30.64,A,A1,5 years,RENT,90000.0,Source Verified,Dec-2018,Fully Paid,other,28.06,Jul-2008,18,0,9322,6.9,31,f,Individual,0,0
30000, 36 months,18.94,1098.78,D,D2,< 1 year,RENT,65000.0,Not Verified,Dec-2018,Fully Paid,other,16.53,Jun-2015,6,0,300,1.0,7,w,Individual,0,0
12000, 36 months,7.56,373.61,A,A3,10+ years,MORTGAGE,80000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,19.35,Nov-1992,14,0,3841,13.7,49,w,Individual,3,0
14000, 36 months,20.89,526.67,D,D4,< 1 year,RENT,75000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,29.89,Oct-1995,14,0,11071,37.3,28,w,Individual,1,0
12000, 36 months,16.91,427.3,C,C5,10+ years,MORTGAGE,68000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,28.13,Aug-2007,14,0,85925,24.9,31,w,Individual,2,0
10000, 36 months,11.8,331.19,B,B4,10+ years,OWN,100000.0,Not Verified,Dec-2018,Fully Paid,credit_card,7.56,May-1997,18,0,22796,53.5,41,w,Individual,0,0
11000, 60 months,10.33,235.51,B,B1,10+ years,MORTGAGE,126500.0,Not Verified,Dec-2018,Fully Paid,home_improvement,0.71,Jul-2007,6,0,3750,12.7,16,f,Individual,2,0
15500, 60 months,10.33,331.86,B,B1,5 years,MORTGAGE,70000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,16.27,Dec-2004,5,0,6464,35.5,14,f,Individual,3,0
10000, 60 months,12.98,227.43,B,B5,10+ years,MORTGAGE,45000.0,Not Verified,Dec-2018,Fully Paid,home_improvement,32.56,Feb-2001,11,0,6868,37.3,20,w,Individual,1,0
4500, 36 months,18.94,164.82,D,D2,3 years,MORTGAGE,72000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,22.97,Dec-2007,13,0,21451,44.0,38,w,Individual,1,0
23000, 60 months,11.8,509.31,B,B4,3 years,MORTGAGE,66000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,6.93,Dec-1991,7,0,21168,50.6,21,w,Joint App,3,0
11500, 36 months,10.72,374.98,B,B2,2 years,MORTGAGE,58500.0,Source Verified,Dec-2018,Fully Paid,credit_card,13.13,Sep-2009,9,0,12502,50.4,17,w,Individual,1,0
15000, 36 months,18.94,549.39,D,D2,5 years,MORTGAGE,90000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,9.84,Dec-1994,10,1,10011,42.2,19,w,Individual,1,1
27500, 60 months,11.8,608.95,B,B4,2 years,MORTGAGE,75000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,22.45,Oct-2002,19,0,17341,19.3,30,w,Individual,5,0
20000, 60 months,20.89,539.84,D,D4,10+ years,MORTGAGE,90000.0,Verified,Dec-2018,Fully Paid,credit_card,19.83,Oct-2007,11,0,19021,54.8,30,w,Individual,2,0
4200, 36 months,6.46,128.65,A,A1,10+ years,MORTGAGE,81000.0,Not Verified,Dec-2018,Fully Paid,credit_card,16.2,Apr-2006,10,0,3042,9.1,29,w,Individual,3,0
3000, 36 months,18.94,109.88,D,D2,4 years,MORTGAGE,750000.0,Source Verified,Dec-2018,Fully Paid,major_purchase,7.05,Jun-1996,10,0,153360,18.4,20,w,Individual,2,0
15000, 36 months,16.91,534.12,C,C5,3 years,RENT,68000.0,Source Verified,Dec-2018,Fully Paid,other,10.21,Oct-2004,21,0,2835,63.0,32,f,Individual,0,0
3300, 36 months,24.37,130.12,E,E2,10+ years,RENT,24000.0,Source Verified,Dec-2018,Fully Paid,moving,3.0,Dec-2002,2,0,2348,87.0,4,w,Individual,0,0
9600, 36 months,11.8,317.95,B,B4,10+ years,MORTGAGE,105000.0,Not Verified,Dec-2018,Fully Paid,medical,22.19,Jul-1987,19,0,48561,84.7,28,w,Individual,6,0
5000, 36 months,18.94,183.13,D,D2,5 years,MORTGAGE,39000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,16.06,Jan-2008,12,1,11066,62.9,40,w,Individual,1,1
25000, 60 months,10.33,535.25,B,B1,< 1 year,MORTGAGE,75000.0,Not Verified,Dec-2018,Fully Paid,house,24.09,Feb-1994,29,0,34695,18.6,51,w,Joint App,3,0
2500, 36 months,6.46,76.58,A,A1,1 year,OWN,19200.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,14.75,Apr-2005,7,0,5937,15.8,14,w,Individual,0,0
10000, 60 months,8.19,203.68,A,A4,10+ years,MORTGAGE,135500.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,9.73,Jan-1996,12,0,4809,6.0,48,w,Individual,4,0
24000, 36 months,18.94,879.02,D,D2,3 years,RENT,110000.0,Not Verified,Dec-2018,Fully Paid,major_purchase,9.62,Dec-2012,10,0,10955,51.7,12,w,Individual,0,0
15000, 36 months,14.47,516.1,C,C2,8 years,RENT,70000.0,Source Verified,Dec-2018,Fully Paid,other,5.85,Dec-2014,8,0,11505,27.7,8,f,Individual,0,0
8000, 36 months,23.4,311.35,E,E1,10+ years,MORTGAGE,119000.0,Verified,Dec-2018,Fully Paid,major_purchase,40.74,Mar-1994,13,0,50216,88.1,29,w,Joint App,1,0
3600, 36 months,11.31,118.39,B,B3,10+ years,OWN,80000.0,Source Verified,Dec-2018,Fully Paid,home_improvement,4.52,Jul-2007,17,0,2703,5.7,49,w,Individual,2,0
15000, 60 months,13.56,345.62,C,C1,10+ years,RENT,94600.0,Source Verified,Dec-2018,Fully Paid,credit_card,3.63,Jan-2012,13,0,12367,33.2,16,w,Individual,0,0
8000, 36 months,8.81,253.7,A,A5,7 years,OWN,59500.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,4.18,Sep-2010,12,1,6517,23.6,19,w,Individual,0,1
8000, 36 months,23.4,311.35,E,E1,4 years,MORTGAGE,71991.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,35.56,Aug-2009,26,0,20295,33.8,48,f,Individual,0,0
25000, 60 months,13.56,576.02,C,C1,8 years,RENT,58000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,22.97,Dec-2000,11,0,21931,65.5,21,w,Individual,0,0
3600, 36 months,7.56,112.09,A,A3,1 year,MORTGAGE,35000.0,Source Verified,Dec-2018,Fully Paid,vacation,20.82,Jun-2001,4,0,439,87.8,28,w,Individual,4,0
20000, 60 months,17.97,507.55,D,D1,10+ years,OWN,79400.0,Not Verified,Dec-2018,Fully Paid,credit_card,8.81,Dec-2008,9,0,20928,60.7,15,w,Individual,0,0
7000, 36 months,8.19,219.97,A,A4,4 years,RENT,98000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,21.22,Oct-1999,32,0,6047,4.0,61,w,Individual,0,0
3600, 36 months,16.14,126.82,C,C4,10+ years,RENT,58000.0,Source Verified,Dec-2018,Fully Paid,other,10.28,Dec-2012,14,1,2468,13.9,16,w,Individual,0,1
40000, 60 months,16.14,975.71,C,C4,10+ years,MORTGAGE,73000.0,Verified,Dec-2018,Fully Paid,credit_card,18.58,Sep-2004,18,0,41605,30.0,29,w,Individual,5,0
3600, 36 months,18.94,131.86,D,D2,4 years,RENT,100000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,11.93,Oct-1986,18,0,7612,39.2,29,w,Individual,0,0
4500, 36 months,11.8,149.04,B,B4,3 years,RENT,32000.0,Source Verified,Dec-2018,Fully Paid,credit_card,11.59,Jan-2013,7,0,3348,81.7,8,f,Individual,0,0
1000, 36 months,11.8,33.12,B,B4,3 years,RENT,48000.0,Not Verified,Dec-2018,Fully Paid,other,17.88,Dec-1999,21,0,4734,5.7,43,f,Individual,0,0
6000, 36 months,8.81,190.27,A,A5,< 1 year,RENT,65000.0,Not Verified,Dec-2018,Fully Paid,credit_card,1.79,Jul-2006,6,0,2810,8.1,21,w,Individual,0,0
6000, 36 months,10.33,194.54,B,B1,7 years,RENT,205000.0,Not Verified,Dec-2018,Fully Paid,other,3.44,Jun-1998,6,1,865,3.4,26,w,Individual,0,1
40000, 36 months,10.72,1304.26,B,B2,1 year,RENT,95000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,7.35,Sep-2015,9,0,14579,53.0,11,w,Individual,0,0
6600, 36 months,14.47,227.09,C,C2,2 years,MORTGAGE,41000.0,Source Verified,Dec-2018,Fully Paid,medical,10.69,Aug-2003,5,0,541,14.6,5,w,Individual,1,0
1000, 36 months,24.37,39.43,E,E2,3 years,RENT,110000.0,Not Verified,Dec-2018,Fully Paid,medical,14.56,Jan-1999,10,1,22598,78.7,17,f,Individual,0,1
4350, 36 months,12.98,146.53,B,B5,< 1 year,RENT,20000.0,Source Verified,Dec-2018,Fully Paid,moving,2.58,Feb-2008,1,0,4128,22.9,4,w,Individual,0,0
20000, 60 months,19.92,528.99,D,D3,10+ years,RENT,55500.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,31.63,Jun-2007,33,0,15299,41.3,46,w,Individual,0,0
4000, 36 months,7.56,124.54,A,A3,5 years,MORTGAGE,40000.0,Verified,Dec-2018,Fully Paid,medical,10.53,Sep-1991,4,0,1587,7.6,7,w,Joint App,1,0
7500, 36 months,10.72,244.55,B,B2,2 years,MORTGAGE,120000.0,Verified,Dec-2018,Fully Paid,medical,6.75,Aug-1996,23,0,4052,2.5,41,w,Individual,4,0
16000, 60 months,8.19,325.88,A,A4,2 years,MORTGAGE,55000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,23.5,Jul-2006,11,0,11311,41.4,43,w,Individual,2,0
1000, 36 months,8.81,31.72,A,A5,1 year,RENT,35000.0,Not Verified,Dec-2018,Fully Paid,credit_card,10.56,Aug-2014,10,0,695,15.4,10,f,Individual,0,0
2800, 36 months,17.97,101.19,D,D1,< 1 year,MORTGAGE,32000.0,Source Verified,Dec-2018,Fully Paid,home_improvement,29.44,Jul-2002,17,0,12319,23.2,21,w,Individual,1,0
5000, 36 months,12.98,168.43,B,B5,8 years,RENT,33600.0,Source Verified,Dec-2018,Fully Paid,credit_card,24.89,Aug-2009,3,0,4903,86.0,5,w,Individual,0,0
35000, 60 months,13.56,806.43,C,C1,10+ years,MORTGAGE,127000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,25.37,Jun-1994,12,0,134854,15.8,27,w,Individual,3,0
15000, 60 months,20.89,404.88,D,D4,10+ years,MORTGAGE,51500.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,3.96,Jul-1994,8,1,3585,44.8,21,w,Individual,1,1
18000, 36 months,11.31,591.95,B,B3,6 years,RENT,160000.0,Not Verified,Dec-2018,Fully Paid,credit_card,14.16,Jul-1987,9,0,30404,25.7,18,w,Individual,0,0
5000, 36 months,19.92,185.62,D,D3,4 years,RENT,46000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,14.9,Aug-1998,10,0,12078,62.3,23,w,Individual,0,0
9500, 36 months,16.91,338.28,C,C5,3 years,MORTGAGE,58500.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,25.74,Sep-1999,10,0,20403,78.5,41,w,Individual,9,0
5000, 36 months,6.46,153.16,A,A1,2 years,RENT,180000.0,Verified,Dec-2018,Fully Paid,credit_card,3.41,Feb-1999,4,0,2487,4.6,21,w,Individual,3,0
13800, 36 months,15.02,478.52,C,C3,10+ years,MORTGAGE,1100000.0,Verified,Dec-2018,Fully Paid,credit_card,4.94,May-1997,8,0,127598,60.2,29,w,Individual,7,0
13250, 60 months,11.8,293.41,B,B4,9 years,MORTGAGE,72000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,20.92,Jun-2004,12,0,12798,32.6,20,w,Individual,0,0
17000, 36 months,7.02,525.07,A,A2,6 years,MORTGAGE,225000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,10.09,Feb-2004,8,0,12684,25.9,43,w,Individual,6,0
5575, 36 months,11.8,184.64,B,B4,10+ years,MORTGAGE,29000.0,Verified,Dec-2018,Fully Paid,debt_consolidation,35.55,Jun-1994,25,0,12092,7.8,52,w,Individual,7,0
1000, 36 months,16.14,35.23,C,C4,7 years,MORTGAGE,69000.0,Not Verified,Dec-2018,Fully Paid,other,15.18,Aug-2010,9,0,48,0.3,16,f,Individual,1,0
9200, 36 months,26.31,372.2,E,E4,4 years,RENT,68000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,22.52,Feb-2012,6,0,7224,97.6,15,w,Individual,0,0
3000, 36 months,17.97,108.42,D,D1,6 years,MORTGAGE,86000.0,Source Verified,Dec-2018,Fully Paid,medical,36.72,Jul-1996,14,0,38328,71.5,20,w,Individual,3,0
4000, 36 months,24.37,157.71,E,E2,10+ years,MORTGAGE,48500.0,Not Verified,Dec-2018,Fully Paid,other,27.47,Sep-2006,10,0,7796,82.9,17,w,Individual,2,0
1000, 36 months,18.94,36.63,D,D2,10+ years,RENT,15000.0,Verified,Dec-2018,Fully Paid,debt_consolidation,16.24,Nov-1998,8,0,7322,30.4,21,f,Individual,0,0
10000, 36 months,11.8,331.19,B,B4,2 years,RENT,100000.0,Not Verified,Dec-2018,Fully Paid,other,7.13,Nov-1998,7,0,5508,84.7,26,w,Individual,0,0
1500, 36 months,10.72,48.91,B,B2,4 years,RENT,50000.0,Source Verified,Dec-2018,Fully Paid,house,19.04,Apr-2010,10,0,1289,4.5,20,w,Individual,0,0
40000, 60 months,8.19,814.7,A,A4,10+ years,MORTGAGE,125000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,8.83,Dec-1984,6,0,16385,50.4,16,w,Individual,1,0
8500, 36 months,10.72,277.16,B,B2,10+ years,MORTGAGE,70000.0,Verified,Dec-2018,Fully Paid,debt_consolidation,15.58,Oct-2006,9,0,0,0.0,34,w,Individual,5,0
23275, 60 months,10.72,502.82,B,B2,10+ years,OWN,102000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,15.75,Sep-2007,13,0,5134,15.0,20,w,Individual,0,0
3500, 36 months,13.56,118.88,C,C1,10+ years,RENT,74000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,11.68,Mar-2007,16,1,3378,5.6,26,w,Individual,2,1
30000, 60 months,16.14,731.78,C,C4,6 years,RENT,56404.0,Source Verified,Dec-2018,Fully Paid,other,1.66,May-2013,3,0,7747,43.0,9,w,Individual,0,0
12000, 36 months,16.91,427.3,C,C5,< 1 year,MORTGAGE,158000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,9.1,Sep-1997,9,1,14055,68.6,21,w,Individual,0,1
5000, 36 months,16.91,178.04,C,C5,1 year,RENT,20000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,6.18,Oct-2010,8,0,2682,74.5,9,w,Individual,0,0
3600, 36 months,10.33,116.73,B,B1,2 years,MORTGAGE,42000.0,Not Verified,Dec-2018,Fully Paid,other,1.57,Aug-2010,11,0,1159,5.0,22,w,Joint App,4,0
10000, 36 months,19.92,371.23,D,D3,10+ years,OWN,42000.0,Verified,Dec-2018,Fully Paid,debt_consolidation,26.11,Apr-1997,6,0,5087,87.7,25,w,Individual,3,0
25000, 36 months,26.31,1011.4,E,E4,4 years,MORTGAGE,145000.0,Source Verified,Dec-2018,Fully Paid,credit_card,23.3,Sep-1996,15,1,31042,83.2,28,w,Individual,4,1
12000, 36 months,11.31,394.63,B,B3,10+ years,RENT,55000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,7.42,Oct-2008,4,0,11538,88.8,8,w,Individual,0,0
40000, 36 months,8.81,1268.46,A,A5,< 1 year,RENT,80000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,17.73,Sep-2011,18,0,2485,17.6,18,w,Individual,0,0
24000, 60 months,11.8,531.45,B,B4,3 years,MORTGAGE,42000.0,Not Verified,Dec-2018,Fully Paid,car,10.86,May-2000,12,0,2838,18.0,43,w,Individual,2,0
10000, 36 months,11.8,331.19,B,B4,3 years,RENT,32240.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,14.45,Nov-2007,19,0,7420,28.8,26,w,Individual,0,0
6000, 36 months,24.37,236.57,E,E2,5 years,RENT,60000.0,Not Verified,Dec-2018,Fully Paid,house,27.06,Apr-2014,8,0,2036,37.0,16,w,Individual,0,0
32000, 36 months,15.02,1109.61,C,C3,9 years,RENT,60000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,23.46,Mar-2007,11,0,9597,25.3,35,w,Individual,0,0
2800, 36 months,8.81,88.8,A,A5,1 year,MORTGAGE,52000.0,Source Verified,Dec-2018,Fully Paid,home_improvement,25.55,Aug-2007,15,0,918,2.2,34,w,Individual,1,0
12500, 60 months,27.27,383.72,E,E5,< 1 year,MORTGAGE,70000.0,Source Verified,Dec-2018,Fully Paid,home_improvement,13.46,Oct-2005,9,0,21049,69.2,29,w,Individual,4,0
10000, 60 months,14.47,235.13,C,C2,10+ years,RENT,74260.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,18.33,Dec-2006,17,0,5112,9.9,28,w,Individual,0,0
5000, 36 months,7.02,154.44,A,A2,10+ years,RENT,24000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,5.45,Nov-1997,9,0,2689,3.9,17,w,Individual,3,0
10000, 36 months,19.92,371.23,D,D3,10+ years,RENT,117000.0,Not Verified,Dec-2018,Fully Paid,small_business,4.5,Jan-2006,3,0,1023,51.1,8,w,Individual,0,0
