loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,annual_inc,verification_status,loan_status,purpose,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,mort_acc_missing,credit_history_years,issue_years,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,initial_list_status_w,application_type_Joint App,emp_length_unknown
7150,0,20.2,266.45,4,22,8.0,30000.0,1,1,0.17096774193548386,11.0,7.0,0.0,7934,69.6,8.0,0.0,0.0,0,8.24914442162902,4.249144421629021,True,False,False,False,False,0
9600,0,15.05,333.03,2,13,10.0,79000.0,1,1,0.22972972972972974,18.23,7.0,0.0,13355,66.8,15.0,3.0,0.0,0,30.16290212183436,1.4154688569472964,True,False,False,True,False,1
10000,0,6.49,306.45,0,1,6.0,55000.0,0,0,0.21166608452672023,16.82,9.0,0.0,8497,72.0,13.0,2.0,0.0,0,13.248459958932239,2.6666666666666665,True,False,False,True,False,0
20000,0,6.49,612.89,0,1,0.0,150000.0,2,0,0.21166608452672023,16.14,22.0,0.0,14435,56.2,50.0,5.0,0.0,0,21.749486652977414,4.164271047227926,False,False,True,True,False,0
29850,0,13.98,1019.92,2,12,10.0,114000.0,0,0,0.21166608452672023,32.09,18.0,0.0,48393,54.4,37.0,7.0,0.0,0,25.415468856947296,4.6680355920602326,True,False,False,True,False,0
13200,0,18.25,478.87,3,17,0.0,30000.0,0,0,0.29850746268656714,5.93,9.0,0.0,4939,9.5,14.0,0.0,0.0,0,12.331279945242985,2.74880219028063,False,False,True,True,False,0
35000,1,22.99,986.47,5,25,10.0,105000.0,1,0,0.21166608452672023,26.87,11.0,0.0,16925,99.5,21.0,1.0,0.0,0,12.91170431211499,3.912388774811773,True,False,False,False,False,0
28000,1,20.75,753.57,4,21,5.0,120000.0,2,1,0.21166608452672023,5.21,10.0,2.0,7081,26.9,19.0,1.0,1.0,0,24.164271047227928,2.833675564681725,False,True,False,True,False,0
4800,0,15.61,167.84,3,15,1.0,50000.0,0,0,0.21166608452672023,16.73,9.0,0.0,13977,20.2,15.0,3.0,0.0,0,31.99726214921287,4.583162217659138,True,False,False,True,False,0
15000,0,13.11,506.21,1,8,10.0,61000.0,0,1,0.21166608452672023,26.21,11.0,0.0,30041,65.3,32.0,0.0,0.0,0,24.83504449007529,5.9110198494182065,False,False,True,True,False,0
10000,0,9.49,320.29,1,6,10.0,45000.0,0,0,0.21166608452672023,11.39,12.0,0.0,10436,68.7,27.0,4.0,0.0,0,28.91170431211499,4.082135523613963,True,False,False,False,False,0
10000,0,12.61,335.07,2,11,10.0,70800.0,2,0,0.21166608452672023,3.56,5.0,0.0,7878,71.6,20.0,1.0,0.0,1,23.583846680355922,8.164271047227926,False,False,True,False,False,0
7000,0,9.99,225.84,1,7,0.0,60000.0,2,0,0.16351606805293006,16.72,17.0,0.0,6982,59.7,20.0,0.0,0.0,0,17.50034223134839,3.7508555783709787,False,False,True,True,False,0
12000,0,10.49,389.98,1,6,3.0,50000.0,0,0,0.16351606805293006,17.02,13.0,0.0,9120,25.1,15.0,0.0,0.0,0,14.74880219028063,1.7494866529774127,False,False,True,False,False,0
39200,0,7.96,1227.67,0,4,10.0,52000.0,1,0,0.21166608452672023,19.46,9.0,0.0,6408,14.4,36.0,0.0,0.0,0,8.164271047227926,0.7501711156741958,False,False,True,True,False,0
10000,0,9.17,318.79,1,5,1.0,160000.0,2,0,0.2225705329153605,14.69,12.0,0.0,21832,48.3,24.0,3.0,0.0,0,21.415468856947296,4.41615331964408,False,False,True,False,False,0
19200,1,22.2,532.47,4,23,0.0,138000.0,2,0,0.16351606805293006,8.91,19.0,0.0,7052,78.4,28.0,1.0,0.0,0,17.248459958932237,5.500342231348392,True,False,False,False,False,0
11200,1,16.55,275.65,3,16,9.0,98000.0,0,1,0.21166608452672023,9.37,13.0,2.0,3583,31.2,32.0,4.0,1.0,0,15.997262149212867,3.668720054757016,True,False,False,True,False,0
12000,1,13.99,279.16,2,13,2.0,59000.0,2,1,0.21166608452672023,15.93,8.0,1.0,14298,62.2,12.0,0.0,1.0,0,17.50034223134839,3.583846680355921,False,False,True,False,False,0
8400,0,14.08,287.42,2,12,2.0,60000.0,2,0,0.21166608452672023,18.28,8.0,1.0,19832,87.8,14.0,2.0,1.0,0,13.415468856947296,1.3305954825462012,True,False,False,False,False,0
25500,0,12.59,854.17,2,11,8.0,65000.0,2,0,0.21166608452672023,10.14,5.0,0.0,9018,61.8,14.0,0.0,0.0,0,14.080766598220396,3.082819986310746,False,False,True,True,False,0
16000,0,6.99,493.97,0,1,10.0,65000.0,2,0,0.16351606805293006,3.9,11.0,0.0,5774,13.5,23.0,3.0,0.0,0,23.249828884325805,2.16290212183436,False,True,False,True,False,0
17600,0,15.61,615.39,3,15,2.0,40000.0,1,0,0.21166608452672023,30.09,10.0,0.0,31279,70.4,25.0,3.0,0.0,0,33.3305954825462,3.8357289527720737,False,False,True,False,False,0
20000,0,11.47,659.24,1,9,10.0,68000.0,1,0,0.21166608452672023,26.17,9.0,0.0,8644,71.4,48.0,0.0,0.0,0,13.415468856947296,2.833675564681725,False,True,False,True,False,0
6000,0,18.25,217.67,3,16,0.0,30000.0,0,0,0.16351606805293006,21.96,5.0,0.0,7011,61.5,10.0,0.0,0.0,0,15.668720054757015,5.415468856947296,False,False,True,False,False,0
8575,0,15.31,298.56,2,11,5.0,25000.0,0,0,0.16351606805293006,25.63,18.0,0.0,10658,65.4,30.0,0.0,0.0,0,13.163586584531142,5.749486652977413,False,False,True,False,False,0
18000,0,14.3,617.83,2,10,10.0,105675.0,2,0,0.21166608452672023,16.14,14.0,0.0,112177,68.7,23.0,3.0,0.0,0,26.49965776865161,5.330595482546201,True,False,False,True,False,0
5050,0,8.18,158.67,1,5,5.0,55000.0,2,0,0.21166608452672023,29.22,16.0,0.0,76822,12.7,28.0,2.0,0.0,0,21.749486652977414,3.164955509924709,True,False,False,True,False,0
18000,0,6.99,555.71,0,2,10.0,115000.0,0,0,0.21166608452672023,18.36,11.0,0.0,12166,29.3,25.0,2.0,0.0,0,29.3305954825462,4.082135523613963,True,False,False,False,False,0
10000,0,9.17,318.79,1,5,10.0,63000.0,1,0,0.21166608452672023,15.58,20.0,0.0,3785,12.2,33.0,1.0,0.0,0,32.082135523613964,4.41615331964408,True,False,False,True,False,1
30000,1,24.08,864.44,5,26,10.0,80000.0,1,0,0.17096774193548386,18.35,8.0,0.0,12230,88.0,25.0,2.0,0.0,0,21.3305954825462,4.583162217659138,True,False,False,True,False,0
6025,0,14.08,206.16,2,12,4.0,52000.0,2,0,0.16351606805293006,21.65,14.0,0.0,5031,20.3,19.0,0.0,0.0,0,9.415468856947296,1.3305954825462012,False,False,True,True,False,0
9000,0,11.53,296.92,1,9,10.0,45000.0,0,0,0.21166608452672023,14.4,7.0,0.0,10989,63.9,35.0,4.0,0.0,0,62.0807665982204,3.5017111567419574,True,False,False,False,False,0
4800,0,7.9,150.2,0,3,2.0,65000.0,0,0,0.21166608452672023,19.05,8.0,0.0,5847,58.5,34.0,0.0,0.0,0,13.163586584531142,6.666666666666667,False,False,True,False,False,0
17050,1,23.99,490.4,5,26,0.0,65000.0,1,0,0.21166608452672023,22.97,24.0,1.0,19981,81.0,43.0,1.0,1.0,0,20.331279945242983,3.7508555783709787,True,False,False,False,False,0
15000,0,13.11,506.21,1,8,6.0,45000.0,0,0,0.2225705329153605,20.02,10.0,0.0,6590,55.4,15.0,0.0,0.0,0,18.99794661190965,6.247775496235455,False,False,True,False,False,0
6000,0,16.29,211.81,2,13,5.0,39000.0,1,0,0.21166608452672023,11.63,11.0,0.0,10885,78.9,33.0,1.0,0.0,0,17.911019849418206,5.66735112936345,False,True,False,False,False,0
30000,0,7.99,939.96,0,4,10.0,110000.0,1,0,0.21166608452672023,15.15,18.0,0.0,31511,39.6,39.0,5.0,0.0,0,16.583162217659137,1.995893223819302,True,False,False,True,False,0
11000,0,26.24,444.61,4,24,2.0,98250.0,1,0,0.16351606805293006,3.84,30.0,1.0,5741,7.1,56.0,3.0,1.0,0,15.912388774811772,1.7494866529774127,False,True,False,False,False,0
25300,1,15.61,610.02,2,14,0.0,65000.0,2,0,0.21166608452672023,14.81,9.0,0.0,14298,46.6,12.0,0.0,0.0,0,13.66735112936345,4.6680355920602326,False,False,True,True,False,0
21000,0,12.12,698.71,1,7,10.0,95000.0,0,0,0.16351606805293006,17.76,16.0,0.0,22814,42.2,41.0,10.0,0.0,0,26.913073237508556,6.414784394250513,True,False,False,False,False,0
16000,0,16.99,570.37,3,15,4.0,50000.0,2,1,0.21166608452672023,8.91,4.0,1.0,12125,75.8,6.0,0.0,0.0,0,16.164271047227928,1.6673511293634498,False,False,True,False,False,0
4850,0,17.57,174.3,3,18,2.0,75000.0,0,0,0.21166608452672023,12.1,7.0,4.0,2244,39.4,23.0,1.0,2.0,0,24.66803559206023,4.501026694045175,False,False,True,False,False,0
16025,1,15.05,381.66,2,13,10.0,76267.0,0,0,0.21166608452672023,11.86,18.0,0.0,2159,3.1,26.0,0.0,0.0,0,17.08145106091718,1.6673511293634498,False,True,False,True,False,1
3000,0,7.74,93.66,0,2,3.0,84996.0,0,0,0.2225705329153605,11.38,9.0,0.0,265,3.3,23.0,1.0,0.0,1,21.50034223134839,9.248459958932239,True,False,False,False,False,0
24000,1,25.11,705.99,5,25,6.0,85000.0,1,1,0.21166608452672023,35.89,16.0,0.0,9813,34.3,36.0,3.0,0.0,0,12.750171115674195,2.5817932922655715,True,False,False,True,False,0
5000,0,13.67,170.09,2,13,2.0,24000.0,2,0,0.21166608452672023,12.53,4.0,0.0,301,12.5,12.0,0.0,0.0,0,13.415468856947296,3.164955509924709,False,False,True,True,False,0
18350,0,12.39,612.91,2,10,10.0,86067.0,0,0,0.16351606805293006,13.09,13.0,0.0,16595,34.9,24.0,0.0,0.0,0,22.833675564681723,3.997262149212868,False,False,True,False,False,0
8000,0,9.8,257.39,1,7,3.0,57750.0,1,0,0.29850746268656714,22.86,11.0,0.0,5980,35.8,26.0,0.0,0.0,0,12.41615331964408,2.9979466119096507,False,False,True,False,False,0
5200,0,9.44,166.43,1,5,10.0,48804.0,1,0,0.16351606805293006,16.28,15.0,0.0,5659,15.9,31.0,4.0,0.0,0,44.91170431211499,1.4154688569472964,True,False,False,True,False,1
20000,0,9.49,640.57,1,6,0.0,52000.0,1,0,0.21166608452672023,20.82,9.0,0.0,1698,4.8,21.0,0.0,0.0,0,15.75085557837098,2.329911019849418,False,False,True,True,True,0
35000,1,14.46,822.76,2,13,10.0,105000.0,1,0,0.16351606805293006,22.13,19.0,0.0,32389,34.9,44.0,3.0,0.0,0,19.33196440793977,2.9130732375085557,True,False,False,True,False,0
15000,0,18.25,544.17,3,17,0.0,55000.0,2,0,0.21166608452672023,32.73,23.0,0.0,13845,66.6,29.0,0.0,0.0,0,11.416837782340862,4.91170431211499,False,True,False,True,False,0
24000,1,14.49,564.56,2,13,5.0,45000.0,1,0,0.16351606805293006,35.52,10.0,0.0,36203,60.0,17.0,2.0,0.0,0,17.911019849418206,2.2477754962354553,True,False,False,True,True,0
35000,1,13.98,814.03,2,12,8.0,197000.0,1,0,0.17096774193548386,16.0,13.0,0.0,5355,38.5,24.0,2.0,0.0,0,17.9958932238193,4.249144421629021,True,False,False,False,False,0
14000,0,11.49,461.6,1,9,2.0,66000.0,0,0,0.21166608452672023,11.91,9.0,0.0,6487,25.4,23.0,0.0,0.0,0,20.249144421629023,1.834360027378508,False,False,True,False,False,0
7200,0,6.49,220.65,0,1,10.0,60000.0,0,0,0.16351606805293006,20.68,3.0,0.0,4727,67.5,22.0,1.0,0.0,0,16.331279945242983,3.082819986310746,True,False,False,True,False,0
23350,0,13.05,787.32,1,9,2.0,65000.0,1,0,0.21166608452672023,30.73,10.0,0.0,41276,71.0,28.0,1.0,0.0,0,19.33196440793977,5.415468856947296,True,False,False,True,False,0
14000,1,16.59,344.86,3,15,8.0,52000.0,2,1,0.16351606805293006,24.88,12.0,1.0,14794,51.9,23.0,1.0,1.0,0,20.249144421629023,4.7501711156741955,True,False,False,False,False,0
15000,0,7.89,469.29,0,4,10.0,62000.0,0,0,0.21166608452672023,3.39,4.0,0.0,7992,46.7,15.0,2.0,0.0,0,33.582477754962355,3.7508555783709787,False,False,True,False,False,0
6400,0,13.67,217.72,1,9,10.0,80000.0,1,0,0.21166608452672023,16.83,9.0,0.0,24240,75.0,23.0,0.0,0.0,0,16.164271047227928,6.74880219028063,False,False,True,False,False,0
25000,1,17.09,622.53,3,15,4.0,150000.0,2,0,0.16351606805293006,9.3,20.0,0.0,20866,59.0,24.0,1.0,0.0,0,12.668035592060233,1.3305954825462012,True,False,False,True,False,0
30000,0,8.67,949.4,1,5,4.0,200000.0,1,0,0.16351606805293006,13.19,13.0,0.0,41882,82.0,36.0,6.0,0.0,0,24.66803559206023,4.164271047227926,False,False,True,False,False,0
15000,0,12.85,504.33,1,8,7.0,320000.0,2,0,0.21166608452672023,15.2,11.0,0.0,122350,98.3,39.0,7.0,0.0,0,17.83436002737851,4.91170431211499,True,False,False,False,False,0
10000,0,12.62,335.12,2,10,8.0,65000.0,2,1,0.21166608452672023,28.29,17.0,2.0,16020,61.1,21.0,0.0,2.0,0,12.501026694045175,1.3305954825462012,False,False,True,False,False,0
14000,0,10.99,458.28,1,6,6.0,44000.0,2,0,0.21166608452672023,19.24,10.0,0.0,3681,51.1,21.0,0.0,0.0,0,34.74880219028063,4.7501711156741955,False,False,True,True,False,0
2400,0,8.59,75.87,0,4,2.0,20000.0,0,0,0.21166608452672023,13.45,10.0,0.0,1145,7.0,23.0,2.0,0.0,0,15.16495550992471,2.329911019849418,True,False,False,True,False,0
5000,0,10.64,162.85,1,8,10.0,80000.0,2,0,0.21166608452672023,35.7,14.0,3.0,27720,61.1,26.0,2.0,0.0,0,19.99726214921287,3.082819986310746,True,False,False,False,False,0
12800,0,12.29,426.92,2,10,10.0,67600.0,1,1,0.21166608452672023,21.09,20.0,1.0,11333,43.1,27.0,0.0,1.0,0,12.082135523613964,3.7508555783709787,False,False,True,False,False,0
12000,0,5.31,361.33,0,0,5.0,100000.0,2,0,0.17096774193548386,6.08,7.0,0.0,512,1.1,13.0,3.0,0.0,0,15.416837782340862,0.5010266940451745,True,False,False,True,True,0
8000,0,10.64,260.55,1,6,3.0,25000.0,0,0,0.21166608452672023,10.22,12.0,0.0,4503,54.9,30.0,0.0,0.0,0,17.248459958932237,5.415468856947296,False,False,True,False,False,0
10000,0,8.18,314.2,1,5,0.0,100000.0,0,0,0.16351606805293006,14.17,15.0,0.0,11916,21.8,33.0,0.0,0.0,0,13.582477754962355,3.583846680355921,False,False,True,True,False,0
19750,0,15.61,690.56,3,15,4.0,92000.0,1,0,0.21166608452672023,10.85,25.0,0.0,12172,47.0,30.0,0.0,0.0,0,22.32991101984942,3.7508555783709787,False,False,True,False,False,0
8425,0,17.86,304.0,3,19,3.0,17000.0,1,0,0.16351606805293006,34.75,23.0,1.0,11712,50.7,69.0,0.0,1.0,0,22.913073237508556,3.912388774811773,False,True,False,True,False,0
7000,0,17.86,252.58,3,19,10.0,27000.0,1,0,0.21166608452672023,32.93,10.0,2.0,9051,76.1,27.0,3.0,1.0,0,25.83436002737851,3.7508555783709787,False,True,False,True,False,1
34500,0,25.29,1377.02,4,24,5.0,110000.0,1,0,0.16351606805293006,24.58,47.0,0.0,15242,14.1,67.0,1.0,0.0,0,22.247775496235455,2.5817932922655715,False,False,True,False,False,0
5400,0,7.89,168.95,0,4,1.0,128000.0,2,0,0.2225705329153605,13.77,12.0,0.0,8937,30.2,25.0,3.0,0.0,0,16.501026694045173,3.668720054757016,False,False,True,True,False,0
35000,0,14.07,1197.41,2,12,1.0,70000.0,2,0,0.21166608452672023,25.72,17.0,0.0,36196,54.3,23.0,0.0,0.0,0,14.74880219028063,0.6680355920602327,False,False,True,False,False,0
23000,0,7.49,715.34,0,3,1.0,65000.0,2,0,0.16351606805293006,15.45,9.0,0.0,21939,82.8,25.0,0.0,0.0,0,19.16495550992471,3.997262149212868,False,False,True,True,False,0
35000,1,18.24,893.35,3,19,10.0,100000.0,1,1,0.17096774193548386,9.13,11.0,1.0,2389,39.2,48.0,11.0,0.0,0,20.331279945242983,4.249144421629021,True,False,False,True,False,0
15600,1,15.61,376.14,3,15,10.0,61214.0,2,0,0.21166608452672023,26.23,7.0,0.0,15248,95.9,26.0,4.0,0.0,0,24.331279945242983,3.4168377823408624,True,False,False,True,False,0
20000,0,13.59,679.58,2,11,10.0,97000.0,2,1,0.16351606805293006,19.36,26.0,0.0,20105,32.4,37.0,0.0,0.0,0,13.163586584531142,1.6673511293634498,False,False,True,True,False,0
20000,0,12.12,665.44,1,7,1.0,60000.0,1,0,0.21166608452672023,21.66,10.0,0.0,10841,27.4,28.0,0.0,0.0,0,16.249144421629023,5.9958932238193015,False,False,True,False,False,0
1750,0,6.54,53.67,0,3,2.0,96000.0,0,0,0.16351606805293006,0.25,7.0,0.0,0,0.0,38.0,1.0,0.0,1,18.666666666666668,8.164271047227926,False,False,True,False,False,0
6000,0,16.99,213.89,3,17,10.0,135000.0,2,0,0.2225705329153605,18.82,15.0,0.0,10116,32.4,50.0,4.0,0.0,0,21.08145106091718,3.164955509924709,False,False,True,True,False,0
16000,1,14.49,376.37,2,13,4.0,68000.0,1,0,0.21166608452672023,15.64,5.0,0.0,14439,70.1,21.0,3.0,0.0,0,14.99794661190965,2.329911019849418,True,False,False,True,False,0
4750,0,22.99,183.85,5,25,3.0,33000.0,0,0,0.2225705329153605,21.96,6.0,0.0,4444,60.9,9.0,0.0,0.0,0,10.16290212183436,3.7508555783709787,False,False,True,True,False,0
20000,0,13.98,683.36,2,12,10.0,95000.0,2,1,0.21166608452672023,26.11,13.0,0.0,11973,57.3,21.0,1.0,0.0,0,16.501026694045173,4.249144421629021,True,False,False,False,False,0
24000,0,17.09,856.75,3,15,9.0,65000.0,1,0,0.2225705329153605,8.29,8.0,0.0,0,0.0,17.0,1.0,0.0,0,9.995893223819301,1.4154688569472964,False,False,True,False,False,0
29000,1,25.49,859.54,4,23,9.0,79456.0,2,0,0.21166608452672023,22.02,11.0,0.0,34230,59.1,43.0,0.0,0.0,0,16.249144421629023,2.080766598220397,False,False,True,True,False,0
5075,0,16.99,180.92,3,17,0.0,17000.0,0,0,0.2225705329153605,4.24,3.0,0.0,333,8.8,4.0,0.0,0.0,0,10.499657768651609,3.249828884325804,False,False,True,True,False,0
20000,0,10.99,654.68,1,8,10.0,58000.0,2,0,0.17096774193548386,12.12,6.0,0.0,6083,51.6,8.0,2.0,0.0,0,20.082135523613964,3.5017111567419574,True,False,False,False,False,0
14550,0,18.99,533.28,3,17,3.0,50000.0,2,0,0.21166608452672023,26.5,8.0,1.0,7206,60.1,23.0,2.0,1.0,0,21.3305954825462,2.16290212183436,False,False,True,False,False,0
13000,0,11.99,431.73,1,7,2.0,55000.0,0,0,0.16351606805293006,16.54,9.0,0.0,12819,68.9,13.0,0.0,0.0,0,10.913073237508556,5.08145106091718,False,False,True,False,False,0
28350,1,24.74,827.8,4,22,10.0,76800.0,0,0,0.21166608452672023,14.42,7.0,0.0,18997,92.2,12.0,2.0,0.0,0,19.835728952772072,2.2477754962354553,True,False,False,False,False,0
33000,0,12.05,1096.87,2,10,8.0,160000.0,2,0,0.21166608452672023,10.7,9.0,0.0,16249,81.2,14.0,3.0,0.0,0,10.74880219028063,3.164955509924709,False,False,True,True,False,0
25000,1,14.91,593.57,3,16,3.0,94600.0,1,0,0.29850746268656714,11.05,10.0,0.0,22801,34.2,29.0,1.0,0.0,1,19.835728952772072,7.835728952772074,True,False,False,False,False,0
2500,0,12.79,83.99,2,10,10.0,52000.0,2,0,0.21166608452672023,15.3,10.0,1.0,3561,61.4,15.0,2.0,1.0,0,13.163586584531142,2.414784394250513,True,False,False,True,False,0
18375,1,22.99,517.9,5,26,9.0,79500.0,2,1,0.17096774193548386,15.7,8.0,1.0,1304,16.1,24.0,3.0,1.0,0,20.249144421629023,3.3319644079397674,False,False,True,False,False,0
28000,1,13.99,651.37,2,12,0.0,115000.0,2,0,0.21166608452672023,7.33,17.0,1.0,18654,41.7,26.0,3.0,1.0,0,20.583162217659137,2.16290212183436,True,False,False,True,False,0
28000,1,22.45,780.52,4,24,4.0,147000.0,1,0,0.2225705329153605,0.2,5.0,0.0,38,0.1,16.0,0.0,0.0,0,13.248459958932239,2.9130732375085557,False,True,False,True,False,0
10000,0,8.39,315.17,0,4,7.0,60000.0,0,0,0.21166608452672023,27.9,13.0,0.0,10191,62.5,21.0,0.0,0.0,0,15.668720054757015,4.583162217659138,False,False,True,True,False,0
18000,0,10.99,589.22,1,8,10.0,65000.0,2,0,0.21166608452672023,23.52,16.0,0.0,20366,66.6,24.0,1.0,0.0,0,18.99794661190965,3.3319644079397674,False,False,True,True,False,0
15800,0,8.59,499.43,0,4,1.0,76000.0,1,0,0.1796875,12.84,15.0,0.0,31587,54.4,56.0,6.0,0.0,0,20.996577686516083,2.414784394250513,True,False,False,False,False,0
12150,1,12.69,274.53,2,11,3.0,85000.0,2,1,0.21166608452672023,26.89,23.0,0.0,444,1.0,40.0,2.0,0.0,0,16.501026694045173,3.249828884325804,True,False,False,True,False,0
5000,0,13.05,168.6,1,9,10.0,64000.0,1,0,0.17096774193548386,5.27,5.0,1.0,9156,96.4,12.0,2.0,1.0,0,26.748802190280628,5.500342231348392,True,False,False,False,False,0
13000,0,13.99,444.25,2,10,10.0,43000.0,1,0,0.21166608452672023,23.97,7.0,0.0,12722,97.1,26.0,1.0,0.0,1,18.247775496235455,6.833675564681725,False,False,True,False,False,0
17000,1,24.5,494.01,5,27,8.0,44000.0,1,1,0.21166608452672023,22.01,16.0,0.0,6031,27.8,26.0,1.0,0.0,0,31.16495550992471,5.500342231348392,True,False,False,False,False,0
9450,0,17.27,338.19,3,16,1.0,27000.0,1,1,0.21166608452672023,20.84,3.0,0.0,15664,100.0,9.0,0.0,0.0,0,18.748802190280628,2.9130732375085557,False,False,True,False,False,0
7200,0,7.49,223.94,0,3,10.0,38000.0,0,0,0.17096774193548386,15.32,7.0,0.0,2494,25.2,11.0,2.0,0.0,0,14.581793292265571,1.834360027378508,True,False,False,True,False,0
11250,0,13.35,380.96,2,11,3.0,70000.0,0,0,0.21166608452672023,27.86,13.0,0.0,43474,91.9,24.0,2.0,0.0,0,23.082819986310746,4.501026694045175,True,False,False,True,False,0
12800,0,6.89,394.59,0,2,1.0,60000.0,0,0,0.16351606805293006,31.25,26.0,0.0,25075,23.0,30.0,0.0,0.0,0,23.583846680355922,3.3319644079397674,False,False,True,True,False,0
25000,1,18.99,648.38,3,18,10.0,139500.0,2,0,0.22972972972972974,16.6,17.0,0.0,1212,15.1,29.0,2.0,0.0,0,13.415468856947296,2.5817932922655715,True,False,False,True,False,0
12000,0,15.05,416.28,2,13,0.0,64660.0,1,0,0.21166608452672023,34.89,10.0,0.0,18389,78.3,44.0,4.0,0.0,0,19.082819986310746,0.9117043121149897,False,False,True,True,False,0
9800,0,10.15,316.91,1,6,10.0,43000.0,2,1,0.16351606805293006,18.42,13.0,0.0,11301,24.5,20.0,0.0,0.0,0,24.750171115674195,4.583162217659138,False,True,False,False,False,0
30000,1,21.99,828.4,5,25,4.0,90000.0,1,1,0.2225705329153605,35.53,10.0,0.0,5581,36.2,18.0,0.0,0.0,0,12.24914442162902,3.249828884325804,False,False,True,True,False,0
24000,1,23.28,680.44,5,26,3.0,120000.0,2,1,0.17096774193548386,7.79,7.0,0.0,5797,37.6,20.0,0.0,0.0,0,21.749486652977414,5.500342231348392,True,False,False,True,False,0
12000,1,15.41,288.07,3,15,1.0,65000.0,1,0,0.21166608452672023,11.58,13.0,2.0,8353,37.6,29.0,1.0,1.0,0,23.416837782340863,3.082819986310746,True,False,False,True,False,0
11200,1,15.88,271.65,2,13,3.0,52000.0,1,0,0.21166608452672023,21.65,12.0,0.0,11618,53.3,26.0,3.0,0.0,0,15.331964407939767,5.415468856947296,True,False,False,True,False,0
7000,0,12.69,234.82,2,11,10.0,40000.0,2,0,0.16351606805293006,14.43,13.0,0.0,5122,41.0,37.0,2.0,0.0,0,16.66803559206023,3.4168377823408624,True,False,False,True,False,0
20000,1,14.46,470.15,2,13,10.0,57000.0,1,0,0.16351606805293006,23.41,14.0,0.0,16078,35.3,23.0,0.0,0.0,0,28.91170431211499,2.9130732375085557,True,False,False,True,False,0
12000,0,7.49,373.22,0,3,10.0,75000.0,0,0,0.21166608452672023,16.02,36.0,1.0,5679,20.7,78.0,6.0,1.0,0,18.32991101984942,3.997262149212868,True,False,False,False,False,0
8000,0,11.48,263.74,1,9,3.0,45000.0,2,0,0.21166608452672023,32.37,13.0,0.0,12927,54.1,14.0,0.0,0.0,0,7.997262149212868,2.9979466119096507,False,False,True,True,False,0
7000,0,12.79,235.16,2,10,0.0,64000.0,2,0,0.2225705329153605,14.55,7.0,0.0,8420,87.7,14.0,0.0,0.0,0,25.83436002737851,2.329911019849418,False,False,True,True,False,0
5800,0,15.41,202.23,3,15,10.0,50200.0,2,0,0.21166608452672023,26.3,10.0,0.0,10905,73.7,37.0,0.0,0.0,0,28.416153319644078,3.164955509924709,False,False,True,True,False,0
23650,1,8.18,481.58,1,5,2.0,92500.0,1,0,0.21166608452672023,17.76,12.0,0.0,16832,35.2,29.0,1.0,0.0,0,20.416153319644078,3.8357289527720737,True,False,False,True,False,0
15000,0,12.29,500.3,2,10,10.0,61000.0,0,0,0.2,7.79,9.0,0.0,2813,5.3,19.0,2.0,0.0,0,24.249144421629023,3.583846680355921,False,False,True,True,False,0
18800,0,9.17,599.33,1,5,10.0,70000.0,2,0,0.16351606805293006,15.81,7.0,0.0,18159,75.0,20.0,6.0,0.0,0,19.583846680355922,4.249144421629021,True,False,False,True,False,0
7000,0,9.17,223.16,1,5,3.0,45000.0,0,1,0.21166608452672023,20.82,13.0,0.0,5221,23.9,22.0,0.0,0.0,0,12.41615331964408,4.41615331964408,False,False,True,True,False,0
22000,1,9.71,464.31,1,5,10.0,85000.0,1,0,0.16351606805293006,20.15,12.0,0.0,21651,36.3,30.0,5.0,0.0,0,25.83436002737851,5.330595482546201,True,False,False,False,False,0
5550,0,13.53,188.43,1,9,10.0,32000.0,0,0,0.21166608452672023,29.97,18.0,0.0,16905,36.7,24.0,0.0,0.0,0,17.9958932238193,5.08145106091718,False,False,True,False,False,0
